"","opponent","team_name","week","season","game_id","pass_grade","def_ssn","rank","num_games","half_mark","performance"
"329","BLT","HST",12,2017,8097,55.4,"BLT2017",11,16,8,"Bad"
"330","BLT","MIA",8,2017,8029,49.9,"BLT2017",12,16,8,"Bad"
"331","BLT","CLV",2,2017,7942,44.6945454545454,"BLT2017",13,16,8,"Bad"
"332","BLT","CLV",15,2017,8134,42.3,"BLT2017",14,16,8,"Bad"
"333","BLT","CIN",1,2017,7925,41.7,"BLT2017",15,16,8,"Bad"
"334","BLT","GB",11,2017,8071,39.7,"BLT2017",16,16,8,"Bad"
"335","BLT","PIT",9,2018,9465,87.0703703703704,"BLT2018",1,16,8,"Good"
"336","BLT","NO",7,2018,9441,82,"BLT2018",2,16,8,"Good"
"337","BLT","LAC",28,2018,13608,80.1,"BLT2018",3,16,8,"Good"
"338","BLT","CAR",8,2018,9447,77.6736842105263,"BLT2018",4,16,8,"Good"
"339","BLT","KC",14,2018,9536,73.6,"BLT2018",5,16,8,"Good"
"340","BLT","CLV",5,2018,9405,71.6,"BLT2018",6,16,8,"Good"
"341","BLT","CLV",17,2018,9588,69.3,"BLT2018",7,16,8,"Good"
"342","BLT","LAC",16,2018,9573,68.4,"BLT2018",8,16,8,"Good"
"343","BLT","LV",12,2018,9508,65.6,"BLT2018",9,16,8,"Bad"
"344","BLT","CIN",11,2018,9493,65.4197530864197,"BLT2018",10,16,8,"Bad"
"345","BLT","CIN",2,2018,9354,64.7,"BLT2018",11,16,8,"Bad"
"346","BLT","TEN",6,2018,9428,59.1,"BLT2018",12,16,8,"Bad"
"347","BLT","PIT",4,2018,9399,57.3,"BLT2018",13,16,8,"Bad"
"348","BLT","ATL",13,2018,9515,50.6849315068493,"BLT2018",14,16,8,"Bad"
"349","BLT","BUF",1,2018,9346,47.8,"BLT2018",15,16,8,"Bad"
"350","BLT","DEN",3,2018,9379,47.4,"BLT2018",16,16,8,"Bad"
"351","BLT","KC",3,2019,13799,76.9,"BLT2019",1,17,9,"Good"
"352","BLT","NE",9,2019,13895,74,"BLT2019",2,17,9,"Good"
"353","BLT","CLV",4,2019,13817,73.05,"BLT2019",3,17,9,"Good"
"354","BLT","TEN",29,2019,16805,70.3214285714286,"BLT2019",4,17,9,"Good"
"355","BLT","NYJ",15,2019,13970,68.1,"BLT2019",5,17,9,"Good"
"356","BLT","ARZ",2,2019,13787,66.3,"BLT2019",6,17,9,"Good"
"357","BLT","SEA",7,2019,13865,63.3,"BLT2019",7,17,9,"Good"
"358","BLT","CLV",16,2019,13992,62.4,"BLT2019",8,17,9,"Good"
"359","BLT","MIA",1,2019,13764,59.2205128205128,"BLT2019",9,17,9,"Bad"
"360","BLT","LA",12,2019,13937,57.3,"BLT2019",10,17,9,"Bad"
"361","BLT","CIN",6,2019,13847,54.1,"BLT2019",11,17,9,"Bad"
"362","BLT","HST",11,2019,13918,51.8,"BLT2019",12,17,9,"Bad"
"363","BLT","SF",13,2019,13948,51.1,"BLT2019",13,17,9,"Bad"
"364","BLT","PIT",5,2019,13832,51.0588235294118,"BLT2019",14,17,9,"Bad"
"365","BLT","BUF",14,2019,13956,48.4,"BLT2019",15,17,9,"Bad"
"366","BLT","PIT",17,2019,14013,44.3,"BLT2019",16,17,9,"Bad"
"367","BLT","CIN",10,2019,13899,40.8,"BLT2019",17,17,9,"Bad"
"368","BLT","KC",3,2020,18579,91.4,"BLT2020",1,18,9,"Good"
"369","BLT","TEN",28,2020,19260,76.9,"BLT2020",2,18,9,"Good"
"370","BLT","NE",10,2020,18678,76.05,"BLT2020",3,18,9,"Good"
"371","BLT","PIT",12,2020,18695,74.6,"BLT2020",4,18,9,"Good"
"372","BLT","WAS",4,2020,18590,72.2,"BLT2020",5,18,9,"Good"
"373","BLT","DAL",13,2020,18709,71.6,"BLT2020",6,18,9,"Good"
"374","BLT","HST",2,2020,18560,70.3,"BLT2020",7,18,9,"Good"
"375","BLT","PHI",6,2020,18616,68.1,"BLT2020",8,18,9,"Good"
"376","BLT","CLV",14,2020,18739,66.8179487179487,"BLT2020",9,18,9,"Good"
"377","BLT","PIT",8,2020,18626,63.5,"BLT2020",10,18,9,"Bad"
"378","BLT","TEN",11,2020,18681,62.9128205128205,"BLT2020",11,18,9,"Bad"
"379","BLT","BUF",29,2020,19285,60.5,"BLT2020",12,18,9,"Bad"
"380","BLT","NYG",16,2020,18762,60,"BLT2020",13,18,9,"Bad"
"381","BLT","CLV",1,2020,18534,55.8,"BLT2020",14,18,9,"Bad"
"382","BLT","JAX",15,2020,18747,55.1,"BLT2020",15,18,9,"Bad"
"383","BLT","IND",9,2020,18655,54.2255319148936,"BLT2020",16,18,9,"Bad"
"384","BLT","CIN",5,2020,18598,42.7,"BLT2020",17,18,9,"Bad"
"385","BLT","CIN",17,2020,18775,29.2,"BLT2020",18,18,9,"Bad"
"386","BLT","CIN",16,2021,19841,86.9,"BLT2021",1,17,9,"Good"
"387","BLT","LV",1,2021,19623,76.9,"BLT2021",2,17,9,"Good"
"388","BLT","GB",15,2021,19822,76.7,"BLT2021",3,17,9,"Good"
"389","BLT","PIT",13,2021,19797,73.8,"BLT2021",4,17,9,"Good"
"390","BLT","CIN",7,2021,19703,72.8,"BLT2021",5,17,9,"Good"
"391","BLT","CLV",14,2021,19804,72.7,"BLT2021",6,17,9,"Good"
"392","BLT","IND",5,2021,19687,70.9,"BLT2021",7,17,9,"Good"
"393","BLT","LA",17,2021,19860,69.2,"BLT2021",8,17,9,"Good"
"394","BLT","MIN",9,2021,19731,68.1,"BLT2021",9,17,9,"Bad"
"395","BLT","DET",3,2021,19643,63.4666666666667,"BLT2021",10,17,9,"Bad"
"396","BLT","CHI",11,2021,19760,58.3875,"BLT2021",11,17,9,"Bad"
"397","BLT","LAC",6,2021,19689,57.1,"BLT2021",12,17,9,"Bad"
"398","BLT","MIA",10,2021,19744,56.9471428571429,"BLT2021",13,17,9,"Bad"
"399","BLT","CLV",12,2021,19785,54.2,"BLT2021",14,17,9,"Bad"
"400","BLT","KC",2,2021,19638,54.1,"BLT2021",15,17,9,"Bad"
"401","BLT","PIT",18,2021,19865,51.2,"BLT2021",16,17,9,"Bad"
"402","BLT","DEN",4,2021,19667,49.0272727272727,"BLT2021",17,17,9,"Bad"
"403","BLT","PIT",17,2022,23343,90.9,"BLT2022",1,18,9,"Good"
"404","BLT","MIA",2,2022,23118,83.6,"BLT2022",2,18,9,"Good"
"405","BLT","CIN",28,2022,23641,83.1,"BLT2022",3,18,9,"Good"
"406","BLT","DEN",13,2022,23274,80.5,"BLT2022",4,18,9,"Good"
"407","BLT","BUF",4,2022,23149,79.9,"BLT2022",5,18,9,"Good"
"408","BLT","JAX",12,2022,23266,79.9,"BLT2022",5,18,9,"Good"
"409","BLT","CIN",18,2022,23361,69.6,"BLT2022",6,18,9,"Good"
"410","BLT","NYG",6,2022,23182,68.1,"BLT2022",7,18,9,"Good"
"411","BLT","NYJ",1,2022,23106,67.5,"BLT2022",8,18,9,"Good"
"412","BLT","CLV",15,2022,23198,66,"BLT2022",9,18,9,"Good"
"413","BLT","NO",9,2022,23231,65.636170212766,"BLT2022",10,18,9,"Bad"
"414","BLT","PIT",14,2022,23295,65.6324324324324,"BLT2022",11,18,9,"Bad"
"415","BLT","NE",3,2022,23138,61,"BLT2022",12,18,9,"Bad"
"416","BLT","CIN",5,2022,23174,58.178313253012,"BLT2022",13,18,9,"Bad"
"417","BLT","CLV",7,2022,23190,56.6,"BLT2022",14,18,9,"Bad"
"418","BLT","CAR",11,2022,23251,56.1,"BLT2022",15,18,9,"Bad"
"419","BLT","TB",8,2022,23205,55.2,"BLT2022",16,18,9,"Bad"
"420","BLT","ATL",16,2022,23322,52.5,"BLT2022",17,18,9,"Bad"
"421","BLT","KC",30,2023,25754,82.1,"BLT2023",1,19,10,"Good"
"422","BLT","LAC",12,2023,23974,74.3,"BLT2023",2,19,10,"Good"
"423","BLT","MIA",17,2023,24042,73,"BLT2023",3,19,10,"Good"
"424","BLT","JAX",15,2023,24018,71.8,"BLT2023",4,19,10,"Good"
"425","BLT","CIN",2,2023,23820,68.8,"BLT2023",5,19,10,"Good"
"426","BLT","LA",14,2023,23990,66.7,"BLT2023",6,19,10,"Good"
"427","BLT","PIT",5,2023,23864,66.6,"BLT2023",7,19,10,"Good"
"428","BLT","HST",29,2023,25751,65.6,"BLT2023",8,19,10,"Good"
"429","BLT","CIN",11,2023,23946,63.4790697674419,"BLT2023",9,19,10,"Good"
"430","BLT","SF",16,2023,24035,60.9345454545455,"BLT2023",10,19,10,"Bad"
"431","BLT","CLV",10,2023,23934,59.0755102040816,"BLT2023",11,19,10,"Bad"
"432","BLT","DET",7,2023,23890,58.3,"BLT2023",12,19,10,"Bad"
"433","BLT","HST",1,2023,23798,56.7,"BLT2023",13,19,10,"Bad"
"434","BLT","SEA",9,2023,23921,56,"BLT2023",14,19,10,"Bad"
"435","BLT","IND",3,2023,23835,49.3,"BLT2023",15,19,10,"Bad"
"436","BLT","TEN",6,2023,23875,46.7945945945946,"BLT2023",16,19,10,"Bad"
"437","BLT","PIT",18,2023,24054,46.2,"BLT2023",17,19,10,"Bad"
"438","BLT","ARZ",8,2023,23913,44.3,"BLT2023",18,19,10,"Bad"
"439","BLT","CLV",4,2023,23853,33.5,"BLT2023",19,19,10,"Bad"
"440","BLT","CIN",5,2024,25959,89.4,"BLT2024",1,19,10,"Good"
"441","BLT","PIT",28,2024,28303,83.1567567567567,"BLT2024",2,19,10,"Good"
"442","BLT","KC",1,2024,25892,83,"BLT2024",3,19,10,"Good"
"443","BLT","WAS",6,2024,25972,80.9,"BLT2024",4,19,10,"Good"
"444","BLT","CLV",8,2024,26000,74.9,"BLT2024",5,19,10,"Good"
"445","BLT","LAC",12,2024,26070,73.2,"BLT2024",6,19,10,"Good"
"446","BLT","LV",2,2024,25910,71.8,"BLT2024",7,19,10,"Good"
"447","BLT","PIT",16,2024,26117,68.7,"BLT2024",8,19,10,"Good"
"448","BLT","CIN",10,2024,26031,68.6,"BLT2024",9,19,10,"Good"
"449","BLT","DAL",3,2024,25928,65.5,"BLT2024",10,19,10,"Bad"
"450","BLT","BUF",29,2024,28315,64.4,"BLT2024",11,19,10,"Bad"
"451","BLT","PIT",11,2024,26051,63.8,"BLT2024",12,19,10,"Bad"
"452","BLT","TB",7,2024,25997,63.4,"BLT2024",13,19,10,"Bad"
"453","BLT","BUF",4,2024,25953,62.3923076923077,"BLT2024",14,19,10,"Bad"
"454","BLT","DEN",9,2024,26017,61.4011235955056,"BLT2024",15,19,10,"Bad"
"455","BLT","PHI",13,2024,26084,58.4,"BLT2024",16,19,10,"Bad"
"456","BLT","NYG",15,2024,26110,54.86,"BLT2024",17,19,10,"Bad"
"457","BLT","HST",17,2024,26132,50.715,"BLT2024",18,19,10,"Bad"
"458","BLT","CLV",18,2024,26150,43.5731707317073,"BLT2024",19,19,10,"Bad"
"459","BUF","SEA",9,2016,4226,93.2,"BUF2016",1,16,8,"Good"
"460","BUF","NYJ",2,2016,4117,92.7,"BUF2016",2,16,8,"Good"
"461","BUF","NE",8,2016,4204,89.92,"BUF2016",3,16,8,"Good"
"462","BUF","LV",13,2016,4280,86.4,"BUF2016",4,16,8,"Good"
"463","BUF","JAX",12,2016,4260,71.8,"BUF2016",5,16,8,"Good"
"464","BUF","CLV",15,2016,4305,69.2,"BUF2016",6,16,8,"Good"
"465","BUF","BLT",1,2016,4096,67,"BUF2016",7,16,8,"Good"
"466","BUF","NYJ",17,2016,4340,65.6,"BUF2016",8,16,8,"Good"
"467","BUF","MIA",7,2016,4196,65.2,"BUF2016",9,16,8,"Bad"
"468","BUF","NE",4,2016,4148,60.4,"BUF2016",10,16,8,"Bad"
"469","BUF","LA",5,2016,4167,55.2,"BUF2016",11,16,8,"Bad"
"470","BUF","MIA",16,2016,4319,51.1,"BUF2016",12,16,8,"Bad"
"471","BUF","CIN",11,2016,4243,45.3,"BUF2016",13,16,8,"Bad"
"472","BUF","ARZ",3,2016,4127,38.9,"BUF2016",14,16,8,"Bad"
"473","BUF","SF",6,2016,4172,37.4,"BUF2016",15,16,8,"Bad"
"474","BUF","PIT",14,2016,4287,30.9,"BUF2016",16,16,8,"Bad"
"475","BUF","NE",13,2017,8106,78.8,"BUF2017",1,17,9,"Good"
"476","BUF","TB",7,2017,8022,73.5,"BUF2017",2,17,9,"Good"
"477","BUF","NO",10,2017,8061,72.9,"BUF2017",3,17,9,"Good"
"478","BUF","LAC",11,2017,8077,71.3875,"BUF2017",4,17,9,"Good"
"479","BUF","CAR",2,2017,7940,70.5,"BUF2017",5,17,9,"Good"
"480","BUF","CIN",5,2017,7988,68.6,"BUF2017",6,17,9,"Good"
"481","BUF","NE",16,2017,8149,66.5,"BUF2017",7,17,9,"Good"
"482","BUF","IND",14,2017,8118,65.8,"BUF2017",8,17,9,"Good"
"483","BUF","ATL",4,2017,7972,59.6,"BUF2017",9,17,9,"Bad"
"484","BUF","NYJ",9,2017,8042,58.2,"BUF2017",10,17,9,"Bad"
"485","BUF","DEN",3,2017,7958,56.2,"BUF2017",11,17,9,"Bad"
"486","BUF","MIA",17,2017,8162,56.0807692307692,"BUF2017",12,17,9,"Bad"
"487","BUF","LV",8,2017,8036,54.8,"BUF2017",13,17,9,"Bad"
"488","BUF","NYJ",1,2017,7927,50.1,"BUF2017",14,17,9,"Bad"
"489","BUF","MIA",15,2017,8138,47.7,"BUF2017",15,17,9,"Bad"
"490","BUF","KC",12,2017,8085,45.6,"BUF2017",16,17,9,"Bad"
"491","BUF","JAX",28,2017,9299,39.8,"BUF2017",17,17,9,"Bad"
"492","BUF","BLT",1,2018,9346,80.1978723404255,"BUF2018",1,16,8,"Good"
"493","BUF","IND",7,2018,9434,78.6,"BUF2018",2,16,8,"Good"
"494","BUF","LAC",2,2018,9356,77.5,"BUF2018",3,16,8,"Good"
"495","BUF","NYJ",14,2018,9531,75.0961538461538,"BUF2018",4,16,8,"Good"
"496","BUF","GB",4,2018,9391,72.6,"BUF2018",5,16,8,"Good"
"497","BUF","NE",8,2018,9458,64,"BUF2018",6,16,8,"Good"
"498","BUF","DET",15,2018,9550,63.778125,"BUF2018",7,16,8,"Good"
"499","BUF","NE",16,2018,9568,61.5296296296296,"BUF2018",8,16,8,"Good"
"500","BUF","TEN",5,2018,9402,61,"BUF2018",9,16,8,"Bad"
"501","BUF","JAX",12,2018,9502,48.8,"BUF2018",10,16,8,"Bad"
"502","BUF","MIA",13,2018,9521,48.7,"BUF2018",11,16,8,"Bad"
"503","BUF","MIN",3,2018,9377,48.1,"BUF2018",12,16,8,"Bad"
"504","BUF","MIA",17,2018,9578,42.3506849315068,"BUF2018",13,16,8,"Bad"
"505","BUF","CHI",9,2018,9460,40,"BUF2018",14,16,8,"Bad"
"506","BUF","NYJ",10,2018,9479,40,"BUF2018",14,16,8,"Bad"
"507","BUF","HST",6,2018,9420,39.9,"BUF2018",15,16,8,"Bad"
"508","BUF","NE",16,2019,13987,80.5,"BUF2019",1,17,9,"Good"
"509","BUF","HST",28,2019,16801,78.3,"BUF2019",2,17,9,"Good"
"510","BUF","MIA",11,2019,13913,75.2,"BUF2019",3,17,9,"Good"
"511","BUF","DAL",13,2019,13939,74,"BUF2019",4,17,9,"Good"
"512","BUF","TEN",5,2019,13827,72.7,"BUF2019",5,17,9,"Good"
"513","BUF","NYJ",1,2019,13766,69.1,"BUF2019",6,17,9,"Good"
"514","BUF","MIA",7,2019,13856,68.7228070175439,"BUF2019",7,17,9,"Good"
"515","BUF","CLV",10,2019,13900,68.4,"BUF2019",8,17,9,"Good"
"516","BUF","PHI",8,2019,13870,68.3,"BUF2019",9,17,9,"Bad"
"517","BUF","NYJ",17,2019,14002,62.3,"BUF2019",10,17,9,"Bad"
"518","BUF","BLT",14,2019,13956,61.1,"BUF2019",11,17,9,"Bad"
"519","BUF","NYG",2,2019,13784,59.2,"BUF2019",12,17,9,"Bad"
"520","BUF","WAS",9,2019,13885,58.3,"BUF2019",13,17,9,"Bad"
"521","BUF","CIN",3,2019,13795,55.6,"BUF2019",14,17,9,"Bad"
"522","BUF","NE",4,2019,13812,44.1,"BUF2019",15,17,9,"Bad"
"523","BUF","PIT",15,2019,13977,35,"BUF2019",16,17,9,"Bad"
"524","BUF","DEN",12,2019,13926,27.8,"BUF2019",17,17,9,"Bad"
"525","BUF","TEN",5,2020,18604,92.3,"BUF2020",1,19,10,"Good"
"526","BUF","KC",30,2020,19289,90.9,"BUF2020",2,19,10,"Good"
"527","BUF","LA",3,2020,18566,85.5,"BUF2020",3,19,10,"Good"
"528","BUF","NE",8,2020,18640,83.5,"BUF2020",4,19,10,"Good"
"529","BUF","SF",13,2020,18723,82.5,"BUF2020",5,19,10,"Good"
"530","BUF","IND",28,2020,19257,80.3,"BUF2020",6,19,10,"Good"
"531","BUF","LV",4,2020,18593,71.8,"BUF2020",7,19,10,"Good"
"532","BUF","MIA",2,2020,18553,71.2,"BUF2020",8,19,10,"Good"
"533","BUF","KC",6,2020,18611,68.6,"BUF2020",9,19,10,"Good"
"534","BUF","LAC",12,2020,18697,63,"BUF2020",10,19,10,"Bad"
"535","BUF","MIA",17,2020,18772,62.4761904761905,"BUF2020",11,19,10,"Bad"
"536","BUF","ARZ",10,2020,18673,59.1,"BUF2020",12,19,10,"Bad"
"537","BUF","PIT",14,2020,18738,53.4,"BUF2020",13,19,10,"Bad"
"538","BUF","SEA",9,2020,18654,52.9,"BUF2020",14,19,10,"Bad"
"539","BUF","BLT",29,2020,19285,52.7,"BUF2020",15,19,10,"Bad"
"540","BUF","NE",16,2020,18771,44.1357142857143,"BUF2020",16,19,10,"Bad"
"541","BUF","NYJ",7,2020,18632,43.5,"BUF2020",17,19,10,"Bad"
"542","BUF","DEN",15,2020,18741,40.7,"BUF2020",18,19,10,"Bad"
"543","BUF","NYJ",1,2020,18535,40.2,"BUF2020",19,19,10,"Bad"
"544","BUF","KC",29,2021,21532,79.7,"BUF2021",1,19,10,"Good"
"545","BUF","NE",28,2021,21524,76,"BUF2021",2,19,10,"Good"
"546","BUF","MIA",2,2021,19631,67.3754385964912,"BUF2021",3,19,10,"Good"
"547","BUF","IND",11,2021,19758,66.4,"BUF2021",4,19,10,"Good"
"548","BUF","TEN",6,2021,19701,64.3,"BUF2021",5,19,10,"Good"
"549","BUF","KC",5,2021,19685,62.9,"BUF2021",6,19,10,"Good"
"550","BUF","TB",14,2021,19813,57.4,"BUF2021",7,19,10,"Good"
"551","BUF","JAX",9,2021,19735,56.43125,"BUF2021",8,19,10,"Good"
"552","BUF","MIA",8,2021,19717,50.4,"BUF2021",9,19,10,"Good"
"553","BUF","NO",12,2021,19774,50.3411764705882,"BUF2021",10,19,10,"Bad"
"554","BUF","NYJ",10,2021,19749,49.7867924528302,"BUF2021",11,19,10,"Bad"
"555","BUF","ATL",17,2021,19848,47.3,"BUF2021",12,19,10,"Bad"
"556","BUF","NE",16,2021,19838,46.2,"BUF2021",13,19,10,"Bad"
"557","BUF","NE",13,2021,19800,45,"BUF2021",14,19,10,"Bad"
"558","BUF","CAR",15,2021,19817,43.6,"BUF2021",15,19,10,"Bad"
"559","BUF","WAS",3,2021,19641,41.1,"BUF2021",16,19,10,"Bad"
"560","BUF","PIT",1,2021,19610,38.2,"BUF2021",17,19,10,"Bad"
"561","BUF","NYJ",18,2021,19866,38.1324324324324,"BUF2021",18,19,10,"Bad"
"562","BUF","HST",4,2021,19658,33.6,"BUF2021",19,19,10,"Bad"
"563","BUF","CLV",11,2022,23246,89.7,"BUF2022",1,18,9,"Good"
"564","BUF","GB",8,2022,23217,85.3,"BUF2022",2,18,9,"Good"
"565","BUF","CHI",16,2022,23321,79.9571428571429,"BUF2022",3,18,9,"Good"
"566","BUF","MIA",3,2022,23133,79.016,"BUF2022",4,18,9,"Good"
"567","BUF","CIN",29,2022,23658,77.7,"BUF2022",5,18,9,"Good"
"568","BUF","NE",18,2022,23359,68.1,"BUF2022",6,18,9,"Good"
"569","BUF","KC",6,2022,23186,67.9,"BUF2022",7,18,9,"Good"
"570","BUF","DET",12,2022,23258,65.2069767441861,"BUF2022",8,18,9,"Good"
"571","BUF","PIT",5,2022,23169,64.7,"BUF2022",9,18,9,"Good"
"572","BUF","LA",1,2022,23098,63.1,"BUF2022",10,18,9,"Bad"
"573","BUF","NYJ",14,2022,23294,63.0235294117647,"BUF2022",11,18,9,"Bad"
"574","BUF","NE",13,2022,23364,58.3,"BUF2022",12,18,9,"Bad"
"575","BUF","MIN",10,2022,23238,54.3,"BUF2022",13,18,9,"Bad"
"576","BUF","NYJ",9,2022,23290,52.9,"BUF2022",14,18,9,"Bad"
"577","BUF","MIA",28,2022,23639,52.2,"BUF2022",15,18,9,"Bad"
"578","BUF","BLT",4,2022,23149,48.4,"BUF2022",16,18,9,"Bad"
"579","BUF","MIA",15,2022,23307,46.9,"BUF2022",17,18,9,"Bad"
"580","BUF","TEN",2,2022,23129,43.04,"BUF2022",18,18,9,"Bad"
"581","BUF","CIN",9,2023,23930,90.8,"BUF2023",1,19,10,"Good"
"582","BUF","KC",29,2023,25753,82.1,"BUF2023",2,19,10,"Good"
"583","BUF","DEN",10,2023,23945,80.4,"BUF2023",3,19,10,"Good"
"584","BUF","KC",14,2023,23999,76.2,"BUF2023",4,19,10,"Good"
"585","BUF","PHI",12,2023,23973,76.1,"BUF2023",5,19,10,"Good"
"586","BUF","NYG",6,2023,23887,75.8,"BUF2023",6,19,10,"Good"
"587","BUF","NE",17,2023,24038,75.5,"BUF2023",7,19,10,"Good"
"588","BUF","LAC",16,2023,24022,75.3,"BUF2023",8,19,10,"Good"
"589","BUF","JAX",5,2023,23861,74.3,"BUF2023",9,19,10,"Good"
"590","BUF","NE",7,2023,23891,73.9,"BUF2023",10,19,10,"Good"
"591","BUF","TB",8,2023,23902,69.7,"BUF2023",11,19,10,"Bad"
"592","BUF","MIA",18,2023,24052,63.6307692307692,"BUF2023",12,19,10,"Bad"
"593","BUF","LV",2,2023,23814,61.9,"BUF2023",13,19,10,"Bad"
"594","BUF","PIT",28,2023,25746,61.2,"BUF2023",14,19,10,"Bad"
"595","BUF","MIA",4,2023,23846,59.1,"BUF2023",15,19,10,"Bad"
"596","BUF","NYJ",1,2023,23811,48.6555555555556,"BUF2023",16,19,10,"Bad"
"597","BUF","NYJ",11,2023,23955,44.4348837209302,"BUF2023",17,19,10,"Bad"
"598","BUF","WAS",3,2023,23834,41.5,"BUF2023",18,19,10,"Bad"
"599","BUF","DAL",15,2023,24017,36.8,"BUF2023",19,19,10,"Bad"
"600","BUF","LA",14,2024,26088,93.5,"BUF2024",1,20,10,"Good"
"601","BUF","NE",18,2024,26158,92.5756756756757,"BUF2024",2,20,10,"Good"
"602","BUF","BLT",4,2024,25953,90.7545454545455,"BUF2024",3,20,10,"Good"
"603","BUF","NYJ",6,2024,25983,80.4,"BUF2024",4,20,10,"Good"
"604","BUF","BLT",29,2024,28315,76,"BUF2024",5,20,10,"Good"
"605","BUF","HST",5,2024,25961,76,"BUF2024",5,20,10,"Good"
"606","BUF","DEN",28,2024,28304,74.7933333333333,"BUF2024",6,20,10,"Good"
"607","BUF","MIA",9,2024,26018,74.2,"BUF2024",7,20,10,"Good"
"608","BUF","SEA",8,2024,26009,74,"BUF2024",8,20,10,"Good"
"609","BUF","KC",11,2024,26054,73.3,"BUF2024",9,20,10,"Good"
"610","BUF","KC",30,2024,28318,72.1,"BUF2024",10,20,10,"Good"
"611","BUF","ARZ",1,2024,25895,69.3,"BUF2024",11,20,10,"Bad"
"612","BUF","NYJ",17,2024,26135,64.1166666666667,"BUF2024",12,20,10,"Bad"
"613","BUF","DET",15,2024,26104,60.4,"BUF2024",13,20,10,"Bad"
"614","BUF","IND",10,2024,26034,60,"BUF2024",14,20,10,"Bad"
"615","BUF","TEN",7,2024,25987,55,"BUF2024",15,20,10,"Bad"
"616","BUF","NE",16,2024,26119,53,"BUF2024",16,20,10,"Bad"
"617","BUF","SF",13,2024,26085,50.2,"BUF2024",17,20,10,"Bad"
"618","BUF","JAX",3,2024,25938,46.7509433962264,"BUF2024",18,20,10,"Bad"
"619","BUF","MIA",2,2024,25908,44.0133333333333,"BUF2024",19,20,10,"Bad"
"620","CAR","NO",6,2016,4177,92.1,"CAR2016",1,16,8,"Good"
"621","CAR","ATL",4,2016,4144,90.3,"CAR2016",2,16,8,"Good"
"622","CAR","ATL",16,2016,4320,87.2,"CAR2016",3,16,8,"Good"
"623","CAR","ARZ",8,2016,4211,84.1,"CAR2016",4,16,8,"Good"
"624","CAR","MIN",3,2016,4128,77.9,"CAR2016",5,16,8,"Good"
"625","CAR","LV",12,2016,4268,74.553488372093,"CAR2016",6,16,8,"Good"
"626","CAR","WAS",15,2016,4313,74.2,"CAR2016",7,16,8,"Good"
"627","CAR","TB",5,2016,4170,70.1,"CAR2016",8,16,8,"Good"
"628","CAR","SEA",13,2016,4284,67.2886363636364,"CAR2016",9,16,8,"Bad"
"629","CAR","DEN",1,2016,4094,65.6,"CAR2016",10,16,8,"Bad"
"630","CAR","NO",11,2016,4242,62.9,"CAR2016",11,16,8,"Bad"
"631","CAR","SF",2,2016,4118,55,"CAR2016",12,16,8,"Bad"
"632","CAR","KC",10,2016,4228,53.5,"CAR2016",13,16,8,"Bad"
"633","CAR","TB",17,2016,4343,51.7,"CAR2016",14,16,8,"Bad"
"634","CAR","LA",9,2016,4221,49.6,"CAR2016",15,16,8,"Bad"
"635","CAR","LAC",14,2016,4288,49.5,"CAR2016",16,16,8,"Bad"
"636","CAR","MIN",14,2017,8119,84.9,"CAR2017",1,17,9,"Good"
"637","CAR","NO",28,2017,9300,84.6,"CAR2017",2,17,9,"Good"
"638","CAR","ATL",9,2017,8043,82.4,"CAR2017",3,17,9,"Good"
"639","CAR","NE",4,2017,7973,80.9,"CAR2017",4,17,9,"Good"
"640","CAR","PHI",6,2017,8000,80.6,"CAR2017",5,17,9,"Good"
"641","CAR","NO",3,2017,7961,76.8,"CAR2017",6,17,9,"Good"
"642","CAR","CHI",7,2017,8017,76.3,"CAR2017",7,17,9,"Good"
"643","CAR","ATL",17,2017,8163,75.7,"CAR2017",8,17,9,"Good"
"644","CAR","BUF",2,2017,7940,73.3,"CAR2017",9,17,9,"Good"
"645","CAR","TB",16,2017,8156,72.4,"CAR2017",10,17,9,"Bad"
"646","CAR","NO",13,2017,8099,66.9,"CAR2017",11,17,9,"Bad"
"647","CAR","NYJ",12,2017,8086,64.5,"CAR2017",12,17,9,"Bad"
"648","CAR","GB",15,2017,8136,61.1,"CAR2017",13,17,9,"Bad"
"649","CAR","DET",5,2017,7989,58.1,"CAR2017",14,17,9,"Bad"
"650","CAR","SF",1,2017,7933,56.9,"CAR2017",15,17,9,"Bad"
"651","CAR","TB",8,2017,8032,56.3,"CAR2017",16,17,9,"Bad"
"652","CAR","MIA",10,2017,8068,37.4,"CAR2017",17,17,9,"Bad"
"653","CAR","CIN",3,2018,9372,88.5,"CAR2018",1,16,8,"Good"
"654","CAR","PIT",10,2018,9472,87.76,"CAR2018",2,16,8,"Good"
"655","CAR","CLV",14,2018,9533,84.8142857142857,"CAR2018",3,16,8,"Good"
"656","CAR","SEA",12,2018,9503,83.8,"CAR2018",4,16,8,"Good"
"657","CAR","ATL",2,2018,9355,75.1,"CAR2018",5,16,8,"Good"
"658","CAR","NO",15,2018,9561,71.8,"CAR2018",6,16,8,"Good"
"659","CAR","TB",13,2018,9524,70.4,"CAR2018",7,16,8,"Good"
"660","CAR","ATL",16,2018,9562,69.1,"CAR2018",8,16,8,"Good"
"661","CAR","NYG",5,2018,9403,68.7153846153846,"CAR2018",9,16,8,"Bad"
"662","CAR","PHI",7,2018,9439,67,"CAR2018",10,16,8,"Bad"
